timestamp,graph_size,edge_count,k,cut_weight,trial_count,runtime_ms,algorithm,sparsified,parallel,adaptive
2025-04-23T15:01:41.135130,30,101,3,147.11999999999998,100,5861.84549331665,basic,True,False,False
